user_id	smiles	start_time	end_time	undos	predictions_used	rubs	prediction_type	group_id	smiles_drawn	time_taken
11	C(=O)1CC1	2017-03-22 10:15:43	2017-03-22 10:16:07	0	0	0	0	2	C(=O)1CC1	00:00:24
11	C(=O)1CC1	2017-03-22 10:16:09	2017-03-22 10:16:15	0	1	0	3	2	C(=O)1CC1	00:00:06
11	C(Br)1=CC(Cl)=C(Br)C=C1	2017-03-22 10:11:12	2017-03-22 10:11:59	0	0	2	1	2	C(Br)1=CC(Cl)=C(Br)C=C1	00:00:47
11	C(Br)1=CC(Cl)=C(Br)C=C1	2017-03-22 10:13:12	2017-03-22 10:13:43	0	0	0	3	2	C1=C(Cl)C(Br)=CC=C1Br	00:00:31
11	C(Br)1=CC(Cl)=C(Br)C=C1	2017-03-22 10:14:06	2017-03-22 10:14:29	0	2	0	2	2	C(Br)1=CC=C(Br)C=C1Cl	00:00:23
11	C(Br)1=CC(Cl)=C(Br)C=C1	2017-03-22 10:16:24	2017-03-22 10:16:45	0	0	0	0	2	C1=C(Cl)C(Br)=CC=C1Br	00:00:21
11	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-22 10:02:24	2017-03-22 10:03:28	5	2	0	1	2	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C(C)(C)C	00:01:04
11	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-22 10:06:30	2017-03-22 10:07:31	2	2	3	2	2	C1C(C(C)(C)C)=CC(C(C)(C)C)=CC=1C(C)(C)C	00:01:01
11	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-22 10:10:39	2017-03-22 10:11:08	0	2	0	3	2	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:29
11	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-22 10:14:32	2017-03-22 10:14:56	5	0	0	0	2	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:24
11	C1=C(C(C)Cl)C=CC=C1	2017-03-22 10:10:18	2017-03-22 10:10:37	0	0	0	0	2	C1=CC(C(Cl)C)=CC=C1	00:00:19
11	C1=C(C(C)Cl)C=CC=C1	2017-03-22 10:13:46	2017-03-22 10:14:03	0	2	0	2	2	C1=C(C(C)Cl)C=CC=C1	00:00:17
11	C1=C(C(C)Cl)C=CC=C1	2017-03-22 10:16:47	2017-03-22 10:17:05	0	2	0	3	2	C1=C(C(C)Cl)C=CC=C1	00:00:18
11	C1=C(C(C)Cl)C=CC=C1	2017-03-22 10:17:07	2017-03-22 10:17:23	1	3	0	1	2	C1=C(C(C)Cl)C=CC=C1	00:00:16
11	C1=C(Cl)C=CC(Cl)=C1Cl	2017-03-22 10:01:10	2017-03-22 10:02:19	0	0	0	3	2	C(Cl)1=C(Cl)C=C(Cl)C=C1	00:01:09
11	C1=C(Cl)C=CC(Cl)=C1Cl	2017-03-22 10:12:01	2017-03-22 10:12:19	0	0	0	0	2	C1=C(Cl)C(Cl)=CC=C1Cl	00:00:18
11	C1=C(Cl)C=CC(Cl)=C1Cl	2017-03-22 10:12:52	2017-03-22 10:13:10	0	0	0	2	2	C1=C(Cl)C(Cl)=CC=C1Cl	00:00:18
11	C1=C(Cl)C=CC(Cl)=C1Cl	2017-03-22 10:16:17	2017-03-22 10:16:22	0	1	0	1	2	C1=C(Cl)C=CC(Cl)=C1Cl	00:00:05
11	C1=CC(OC)=CC=C1C(OCCCCC(C)=C)C	2017-03-22 10:05:01	2017-03-22 10:06:27	2	0	0	0	2	C1=C(C(OCCCCC#C)C)C=CC(OC)=C1	00:01:26
11	C1=CC(OC)=CC=C1C(OCCCCC(C)=C)C	2017-03-22 10:07:34	2017-03-22 10:08:54	4	0	0	2	2	C1=C(C(OCCCCC#C)C)C=CC(OC)=C1	00:01:20
11	C1=CC(OC)=CC=C1C(OCCCCC(C)=C)C	2017-03-22 10:09:22	2017-03-22 10:10:15	2	0	0	3	2	C1=C(C(OCCCCC#C)C)C=CC(OC)=C1	00:00:53
11	C1=CC(OC)=CC=C1C(OCCCCC(C)=C)C	2017-03-22 10:15:00	2017-03-22 10:15:41	1	0	0	1	2	C1=C(C(OCCCC#C)C)C=CC(OC)=C1	00:00:41
11	C1=CC=CC=C1C1CCCCCO1	2017-03-22 10:03:32	2017-03-22 10:04:08	1	1	0	1	2	C1=CC=CC=C1C1CCCCCO1	00:00:36
11	C1=CC=CC=C1C1CCCCCO1	2017-03-22 10:04:20	2017-03-22 10:04:52	2	0	0	3	2	C1=CC(C2CCCCCO2)=CC=C1	00:00:32
11	C1=CC=CC=C1C1CCCCCO1	2017-03-22 10:08:56	2017-03-22 10:09:18	0	0	0	0	2	C1=C(C2CCCCCO2)C=CC=C1	00:00:22
11	C1=CC=CC=C1C1CCCCCO1	2017-03-22 10:12:28	2017-03-22 10:12:49	0	0	0	2	2	C1=C(C2CCCCCO2)C=CC=C1	00:00:21
12	C(CC)1=CC=CC=C1	2017-03-16 12:18:19	2017-03-16 12:18:25	0	0	0	3	2	C(CC)1=CC=CC=C1	00:00:06
12	C(CC)1=CC=CC=C1	2017-03-16 12:26:24	2017-03-16 12:26:29	0	2	0	2	2	C(CC)1=CC=CC=C1	00:00:05
12	C(CC)1=CC=CC=C1	2017-03-16 12:26:32	2017-03-16 12:26:36	0	2	0	1	2	C(CC)1=CC=CC=C1	00:00:04
12	C(CC)1=CC=CC=C1	2017-03-16 12:26:40	2017-03-16 12:26:48	1	0	0	0	2	C(CC)1=CC=CC=C1	00:00:08
12	C(Cl)(Cl)(C)C	2017-03-16 12:18:30	2017-03-16 12:18:43	0	0	0	0	2	ClC(C)(C)Cl	00:00:13
12	C(Cl)(Cl)(C)C	2017-03-16 12:24:52	2017-03-16 12:25:09	1	0	0	1	2	ClC(C)(C)Cl	00:00:17
12	C(Cl)(Cl)(C)C	2017-03-16 12:27:13	2017-03-16 12:27:28	0	0	0	2	2	CC(Cl)(Cl)C	00:00:15
12	C(Cl)(Cl)(C)C	2017-03-16 12:27:32	2017-03-16 12:27:43	0	0	0	3	2	C(Cl)(Cl)(C)C	00:00:11
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:24:13	2017-03-16 12:24:48	1	0	0	3	2	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	00:00:35
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:25:53	2017-03-16 12:26:20	0	0	0	0	2	C(C=NN=CC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	00:00:27
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:27:53	2017-03-16 12:28:49	0	0	1	2	2	C(C)1=CC(C)=C(N=CC=NC2=C(C)C=C(C)C=C2C)C(C)=C1	00:00:56
12	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	2017-03-16 12:33:08	2017-03-16 12:33:35	0	0	0	3	2	C(N=CC=NC1=C(C)C=C(C)C=C1C)1=C(C)C=C(C)C=C1C	00:00:27
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:18:49	2017-03-16 12:19:39	1	0	0	3	2	C1(=CC=C(C(F)(F)F)C=C1)C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:50
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:19:44	2017-03-16 12:20:24	0	0	0	1	2	C1(=CC=C(C(F)(F)F)C=C1)C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:40
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:21:06	2017-03-16 12:21:59	3	1	0	2	2	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:53
12	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 12:22:04	2017-03-16 12:22:38	0	0	0	0	2	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:34
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:20:45	2017-03-16 12:21:01	0	1	0	3	2	C1=CC=CC=C1C(O)CCCCO	00:00:16
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:22:41	2017-03-16 12:23:14	1	1	2	2	2	C1=CC=CC=C1C(O)CCCCO	00:00:33
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:23:17	2017-03-16 12:23:49	0	0	1	0	2	C1=CC=CC=C1C(O)CCCCO	00:00:32
12	C1=CC=CC=C1C(O)CCCCO	2017-03-16 12:23:52	2017-03-16 12:24:07	0	1	0	1	2	C1=CC=CC=C1C(O)CCCCO	00:00:15
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:20:29	2017-03-16 12:20:36	0	0	0	2	2	C1CCCCC11CCCC2(CCCCC2)C1	00:00:07
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:25:42	2017-03-16 12:25:50	1	2	0	1	2	C1CCCC2CC3CCCCC3CC12	00:00:08
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:27:46	2017-03-16 12:27:49	0	2	0	3	2	C1CCCC2CC3CCCCC3CC12	00:00:03
12	C1CCCC2CC3CCCCC3CC12	2017-03-16 12:28:53	2017-03-16 12:29:01	0	0	0	0	2	C1CCCCC11CCCC2(CCCCC2)C1	00:00:08
12	C1CCCCC11CCCC2(CCCCC2)C1	2017-03-16 12:35:14	2017-03-16 12:35:25	0	0	0	1	2	C1CCCCC11CCCC2(CCCCC2)C1	00:00:11
12	CC(=O)CC(=O)OCC	2017-03-16 12:17:14	2017-03-16 12:17:54	1	0	0	0	2	CC(=O)CC(=O)COC	00:00:40
12	CC(=O)CC(=O)OCC	2017-03-16 12:17:59	2017-03-16 12:18:15	0	1	0	3	2	CC(=O)CC(=O)OCC	00:00:16
12	CC(=O)CC(=O)OCC	2017-03-16 12:25:13	2017-03-16 12:25:38	3	1	0	2	2	CC(=O)CC(=O)OCC	00:00:25
12	CC(=O)CC(=O)OCC	2017-03-16 12:26:52	2017-03-16 12:27:10	0	1	0	1	2	CC(=O)CC(=O)OCC	00:00:18
13	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	2017-03-21 11:53:04	2017-03-21 11:53:21	2	2	0	1	2	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	00:00:17
13	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	2017-03-21 11:55:06	2017-03-21 11:55:23	0	1	0	2	2	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	00:00:17
13	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	2017-03-21 11:56:58	2017-03-21 11:57:05	0	2	0	3	2	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	00:00:07
13	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	2017-03-21 12:03:39	2017-03-21 12:04:01	2	0	0	0	2	C(=O)1C(C)=C(C)C(=O)C(C)=C1C	00:00:22
13	C(C(=O)OC)1C=CC=C1	2017-03-21 11:54:48	2017-03-21 11:55:04	1	1	0	1	2	C(C(=O)OC)1C=CC=C1	00:00:16
13	C(C(=O)OC)1C=CC=C1	2017-03-21 12:02:05	2017-03-21 12:02:30	1	0	0	0	2	C(C(=O)OC)1C=CC=C1	00:00:25
13	C(C(=O)OC)1C=CC=C1	2017-03-21 12:04:31	2017-03-21 12:04:43	0	1	0	3	2	C(C(=O)OC)1C=CC=C1	00:00:12
13	C(C(=O)OC)1C=CC=C1	2017-03-21 12:05:12	2017-03-21 12:05:27	1	2	0	2	2	C(C(=O)OC)1C=CC=C1	00:00:15
13	C(CC)1=CC=CC=C1	2017-03-21 11:54:28	2017-03-21 11:54:36	0	0	0	0	2	C1=CC=CC(CC)=C1	00:00:08
13	C(CC)1=CC=CC=C1	2017-03-21 11:58:33	2017-03-21 11:58:44	0	2	0	3	2	C1=CC=CC=C1CC	00:00:11
13	C(CC)1=CC=CC=C1	2017-03-21 12:02:31	2017-03-21 12:02:44	1	2	0	1	2	C(CC)1=CC=CC=C1	00:00:13
13	C(CC)1=CC=CC=C1	2017-03-21 12:04:45	2017-03-21 12:04:51	0	2	0	2	2	C1=CC=CC=C1CC	00:00:06
13	C(OC)1C=CC(C#CC2=CC=C(CC=O)C=C2)=CC=1	2017-03-21 11:51:43	2017-03-21 11:52:56	2	0	6	2	2	C1=CC(CC=O)=CC=C1C#CC1=CC=C(OC)C=C1	00:01:13
13	C(OC)1C=CC(C#CC2=CC=C(CC=O)C=C2)=CC=1	2017-03-21 11:53:25	2017-03-21 11:54:02	2	1	0	3	2	C1=C(C#CC2=CC=C(OC)C=C2)C=CC(CC=O)=C1	00:00:37
13	C(OC)1C=CC(C#CC2=CC=C(CC=O)C=C2)=CC=1	2017-03-21 11:58:47	2017-03-21 11:59:38	4	0	0	0	2	C1=CC(CC=O)=CC=C1C#CC1=CC=C(OC)C=C1	00:00:51
13	C(OC)1C=CC(C#CC2=CC=C(CC=O)C=C2)=CC=1	2017-03-21 12:00:48	2017-03-21 12:01:52	5	4	0	1	2	C1=CC(CC=O)=CC=C1C#CC1=CC=C(OC)C=C1	00:01:04
13	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-21 11:55:28	2017-03-21 11:56:57	2	0	0	1	2	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:01:29
13	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-21 11:57:36	2017-03-21 11:58:31	2	0	0	3	2	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:00:55
13	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-21 11:59:41	2017-03-21 12:00:43	8	0	0	0	2	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:01:02
13	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-21 12:02:46	2017-03-21 12:03:30	2	0	0	2	2	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:00:44
13	C1=CC=CC=C1C(OC)=O	2017-03-21 11:54:05	2017-03-21 11:54:26	1	0	0	0	2	C1=CC=CC=C1C(=C)OC	00:00:21
13	C1=CC=CC=C1C(OC)=O	2017-03-21 11:57:06	2017-03-21 11:57:33	0	5	0	3	2	C1=CC=CC=C1C(=O)OC	00:00:27
13	C1=CC=CC=C1C(OC)=O	2017-03-21 12:04:04	2017-03-21 12:04:29	0	3	0	2	2	C1=CC=CC=C1C(=O)OC	00:00:25
13	C1=CC=CC=C1C(OC)=O	2017-03-21 12:04:53	2017-03-21 12:05:11	0	2	0	1	2	C(C(=O)OC)1=CC=CC=C1	00:00:18
13	C1CCCC2CC3CCCCC3CC12	2017-03-21 11:54:38	2017-03-21 11:54:44	0	2	0	3	2	C1CCCC2CC3CCCCC3CC12	00:00:06
13	C1CCCC2CC3CCCCC3CC12	2017-03-21 12:01:55	2017-03-21 12:02:03	0	0	0	1	2	C1CCC2CC3CCCCC3CC2C1	00:00:08
13	C1CCCC2CC3CCCCC3CC12	2017-03-21 12:03:32	2017-03-21 12:03:37	0	2	0	2	2	C1CCCC2CC3CCCCC3CC12	00:00:05
13	C1CCCC2CC3CCCCC3CC12	2017-03-21 12:05:28	2017-03-21 12:05:34	0	0	0	0	2	C1CCCC2CC3CCCCC3CC12	00:00:06
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:39:47	2017-03-15 15:40:20	0	0	0	2	1	[C@@H](O)(CCCCCC)C#CC(O)CCCCCC	00:00:33
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:40:47	2017-03-15 15:41:15	4	0	0	0	1	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	00:00:28
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:45:10	2017-03-15 15:45:49	3	0	0	3	1	C(CCCCC)[C@@H](O)C#CC(CCCCCC)O	00:00:39
15	C(CCCCC)[C@H](C#CC(CCCCCC)O)O	2017-03-15 15:46:10	2017-03-15 15:46:38	3	0	0	1	1	C(CCCCC)[C@@H](O)C#CC(CCCCCC)O	00:00:28
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:24:55	2017-03-15 15:26:01	1	0	0	3	1	C1=CC=NC2NC=C(C(=O)OCC)C(C12)=O	00:01:06
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:33:46	2017-03-15 15:34:26	2	0	0	0	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:00:40
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:37:30	2017-03-15 15:38:11	0	0	0	2	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:00:41
15	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 15:44:32	2017-03-15 15:45:04	3	0	0	1	1	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:00:32
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:22:17	2017-03-15 15:23:33	3	2	0	3	1	C(/C=N/NC(CCCCC)=O)1=CC=C(F)C=C1	00:01:16
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:26:11	2017-03-15 15:27:06	0	1	0	1	1	C1=C(F)C=CC(/C=N/NC(CCCCC)=O)=C1	00:00:55
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:34:35	2017-03-15 15:35:05	3	0	0	0	1	C1=C(/C=N/NC(=O)CCCCC)C=CC(F)=C1	00:00:30
15	CCCCCC(N/N=C/C1=CC=C(F)C=C1)=O	2017-03-15 15:36:18	2017-03-15 15:37:10	0	1	0	2	1	C(F)1=CC=C(/C=N/NC(CCCCC)=O)C=C1	00:00:52
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:20:48	2017-03-15 15:22:08	3	1	0	1	1	O([Si](C(C)(C)C)(C)C)[C@@H](C#C[Si](C)(C)C)C	00:01:20
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:32:44	2017-03-15 15:33:40	0	0	0	0	1	[C@H](C)(O[Si](C)(C)C(C)(C)C)C#C[Si](C)(C)C	00:00:56
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:40:25	2017-03-15 15:40:42	0	1	0	2	1	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	00:00:17
15	C[C@H](C#C[Si](C)(C)C)O[Si](C)(C)C(C)(C)C	2017-03-15 15:43:14	2017-03-15 15:44:27	3	1	0	3	1	C[C@@H](O[Si](C)(C)C(C)(C)C)C#C[Si](C)(C)C	00:01:13
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:23:41	2017-03-15 15:24:46	2	2	2	1	1	N1=C([C@@H]2O[C@H](CCCCCCO)CCC2)C=CC([C@H]2CCC[C@@H](CCCCCCO)O2)=N1	00:01:05
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:35:14	2017-03-15 15:36:12	0	0	0	0	1	N1=C([C@@H]2O[C@H](CCCCCCO)CCC2)C=CC([C@H]2CCC[C@@H](CCCCCCO)O2)=N1	00:00:58
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:39:23	2017-03-15 15:39:37	0	3	0	2	1	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	00:00:14
15	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	2017-03-15 15:45:56	2017-03-15 15:46:05	3	3	0	3	1	N1=C([C@H]2O[C@@H](CCCCCCO)CCC2)C=CC([C@@H]2CCC[C@H](CCCCCCO)O2)=N1	00:00:09
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:27:49	2017-03-15 15:30:20	2	1	0	2	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1	00:02:31
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:30:40	2017-03-15 15:32:33	0	1	0	3	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1	00:01:53
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:41:20	2017-03-15 15:43:08	3	0	0	1	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1.CC	00:01:48
15	O(C(=O)C1=CC=C(B(O)O)C=C1F)CCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C1=CC=C(B(O)O)C=C1F	2017-03-15 15:46:43	2017-03-15 15:48:29	3	0	1	0	1	C(F)1=C(C(OCCCCCCCCCCCSSCCCCCCCCCCCOC(=O)C2=CC=C(B(O)O)C=C2F)=O)C=CC(B(O)O)=C1	00:01:46
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:27:19	2017-03-15 15:27:34	0	3	0	2	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	00:00:15
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:30:28	2017-03-15 15:30:33	3	2	0	1	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	00:00:05
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:37:18	2017-03-15 15:37:24	0	3	0	3	1	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	00:00:06
15	O1C([C@H]2O[C@H](CCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCO)O1	2017-03-15 15:38:17	2017-03-15 15:39:15	2	0	0	0	1	O1C([C@H]2O[C@H](CCCCCCO)CCC2)=CC=C1[C@@H]1CCC[C@@H](CCCCCCO)O1	00:00:58
16	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	2017-03-16 14:24:31	2017-03-16 14:24:55	1	0	1	0	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	00:00:24
16	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	2017-03-16 14:34:35	2017-03-16 14:35:12	4	1	1	2	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	00:00:37
16	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	2017-03-16 14:39:01	2017-03-16 14:39:27	1	0	1	3	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	00:00:26
16	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	2017-03-16 14:39:36	2017-03-16 14:40:00	2	0	1	1	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCC/C/1=C\\C1=CC=C(O)C(C(=O)O)=C1	00:00:24
16	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	2017-03-16 14:21:30	2017-03-16 14:22:08	0	0	0	0	1	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	00:00:38
16	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	2017-03-16 14:36:37	2017-03-16 14:37:05	3	1	0	1	1	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	00:00:28
16	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	2017-03-16 14:40:08	2017-03-16 14:40:24	0	1	0	3	1	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	00:00:16
16	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC2=CC(F)=C1	2017-03-16 14:40:55	2017-03-16 14:41:22	0	0	0	2	1	C1=C(F)C=CC2N3CC(C(C)C)C(C4=CC=CC=C4)NC3SC12	00:00:27
16	C1=CC(C2=C(C(C)C)C=CC=C2C(C)C)C([Au]Cl)C1C1=C(C(C)C)C=CC=C1C(C)C	2017-03-16 14:25:04	2017-03-16 14:26:18	0	0	1	1	1	C([Au]Cl)1C(C2=C(C(C)C)C=CC=C2C(C)C)C=CC1C1=C(C(C)C)C=CC=C1C(C)C	00:01:14
16	C1=CC(C2=C(C(C)C)C=CC=C2C(C)C)C([Au]Cl)C1C1=C(C(C)C)C=CC=C1C(C)C	2017-03-16 14:27:07	2017-03-16 14:27:34	2	0	0	2	1	C(CC)1C(C2=C(C(C)C)C=CC=C2C(C)C)C=CC1C1=C(C(C)C)C=CC=C1C(C)C	00:00:27
16	C1=CC(C2=C(C(C)C)C=CC=C2C(C)C)C([Au]Cl)C1C1=C(C(C)C)C=CC=C1C(C)C	2017-03-16 14:35:56	2017-03-16 14:36:29	1	0	0	0	1	C([Au]Cl)1C(C2=C(C(C)C)C=CC=C2C(C)C)C=CC1C1=C(C(C)C)C=CC=C1C(C)C	00:00:33
16	C1=CC(C2=C(C(C)C)C=CC=C2C(C)C)C([Au]Cl)C1C1=C(C(C)C)C=CC=C1C(C)C	2017-03-16 14:37:44	2017-03-16 14:38:07	0	0	0	3	1	C([Au]Cl)1C(C2=C(C(C)C)C=CC=C2C(C)C)C=CC1C1=C(C(C)C)C=CC=C1C(C)C	00:00:23
